clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_20_47_signer_GOOD_1,NOW READY FINISH GOOD WHAT PT_PRO1PL MAKE YES GO NEXT PT_PRO2,NOW(0.87) READY(0.79) FINISH(0.76) GOOD(0.69) WHAT(0.63) PT_PRO1PL(0.59) MAKE(0.58) YES(0.55) GO(0.51) NEXT(0.50) PT_PRO2(0.49),GOOD,False
video_21_28_signer_GOOD_1,FINISH NOW READY PT_PRO1PL YES GO GOOD WHAT PT_PRO2,FINISH(0.73) NOW(0.64) READY(0.63) PT_PRO1PL(0.61) YES(0.60) GO(0.59) GOOD(0.57) WHAT(0.50) PT_PRO2(0.46),GOOD,False
video_21_150_signer_GOOD_1,YES GREAT LOOK GOOD PT_DEM3 PT_PRO1PL,YES(0.85) GREAT(0.63) LOOK(0.58) GOOD(0.54) PT_DEM3(0.52) PT_PRO1PL(0.45),GOOD,False
video_21_170_signer_GOOD_1,NOW FINISH READY PT_PRO2 PT_PRO1PL GOOD GO TIME NS_POSSUM YES WHAT PT_PRO1 MAKE,NOW(0.75) FINISH(0.75) READY(0.75) PT_PRO2(0.65) PT_PRO1PL(0.63) GOOD(0.63) GO(0.62) TIME(0.59) NS_POSSUM(0.57) YES(0.55) WHAT(0.52) PT_PRO1(0.50) MAKE(0.48),GOOD,False
video_24_87_signer_GOOD_1,YES WATCH GOOD KNOW WHAT GREAT PT_DEM3 PT_PRO1 PT_PRO1PL,YES(0.71) WATCH(0.65) GOOD(0.60) KNOW(0.59) WHAT(0.55) GREAT(0.49) PT_DEM3(0.48) PT_PRO1(0.48) PT_PRO1PL(0.47),GOOD,False
video_24_114_signer_GOOD_1,YES GOOD LOOK PT_DEM3 READY GREAT WHAT NEXT PT_PRO1PL WATCH RIGHT,YES(0.82) GOOD(0.76) LOOK(0.67) PT_DEM3(0.62) READY(0.57) GREAT(0.52) WHAT(0.52) NEXT(0.50) PT_PRO1PL(0.47) WATCH(0.47) RIGHT(0.46),GOOD,False
video_26_73_signer_GOOD_1,GOOD READY YES WHAT FINISH PT_DEM3 NOW RIGHT,GOOD(0.77) READY(0.65) YES(0.61) WHAT(0.60) FINISH(0.57) PT_DEM3(0.51) NOW(0.51) RIGHT(0.45),GOOD,False
video_26_77_signer_GOOD_1,READY FINISH GOOD YES NOW WHAT PT_PRO1PL GO PT_DEM3,READY(0.73) FINISH(0.69) GOOD(0.66) YES(0.64) NOW(0.63) WHAT(0.61) PT_PRO1PL(0.55) GO(0.47) PT_DEM3(0.47),GOOD,False
video_27_91_signer_GOOD_1,READY NOW LOOK WHAT GOOD PT_PRO1PL NS_SALLY ONE FINISH YES GO PT_DEM3,READY(0.66) NOW(0.64) LOOK(0.62) WHAT(0.59) GOOD(0.59) PT_PRO1PL(0.58) NS_SALLY(0.55) ONE(0.54) FINISH(0.51) YES(0.50) GO(0.46) PT_DEM3(0.45),GOOD,False
video_27_100_signer_GOOD_1,YES LOOK PT_DEM3 GOOD GREAT WHAT PT_PRO1PL,YES(0.80) LOOK(0.71) PT_DEM3(0.65) GOOD(0.64) GREAT(0.62) WHAT(0.50) PT_PRO1PL(0.46),GOOD,False
video_28_32_signer_GOOD_1,YES LOOK PT_DEM3 GREAT GOOD WHAT NS_SALLY,YES(0.74) LOOK(0.68) PT_DEM3(0.60) GREAT(0.58) GOOD(0.56) WHAT(0.56) NS_SALLY(0.46),GOOD,False
video_28_84_signer_GOOD_1,YES NS_SALLY WATCH GREAT PT_DEM3 WHAT LOOK GOOD PT_PRO1PL,YES(0.81) NS_SALLY(0.70) WATCH(0.68) GREAT(0.62) PT_DEM3(0.59) WHAT(0.59) LOOK(0.58) GOOD(0.56) PT_PRO1PL(0.52),GOOD,False
video_29_30_signer_GOOD_1,LOOK PT_PRO1PL,LOOK(0.86) PT_PRO1PL(0.48),GOOD,False
video_29_34_signer_GOOD_1,LOOK NS_SALLY YES WATCH PT_PRO1PL GREAT,LOOK(0.92) NS_SALLY(0.65) YES(0.60) WATCH(0.56) PT_PRO1PL(0.52) GREAT(0.48),GOOD,False
video_29_37_signer_GOOD_1,BYE LOOK EVERYONE,BYE(0.75) LOOK(0.66) EVERYONE(0.50),GOOD,False
video_29_135_signer_GOOD_1,YES LOOK GOOD,YES(0.88) LOOK(0.78) GOOD(0.52),GOOD,False
video_29_183_signer_GOOD_1,YES LOOK PT_DEM3 GOOD GREAT WHAT NEXT NS_SALLY,YES(0.87) LOOK(0.77) PT_DEM3(0.76) GOOD(0.70) GREAT(0.70) WHAT(0.54) NEXT(0.46) NS_SALLY(0.45),GOOD,False
video_29_188_signer_GOOD_1,YES LOOK PT_DEM3 GREAT GOOD WHAT,YES(0.82) LOOK(0.82) PT_DEM3(0.74) GREAT(0.69) GOOD(0.61) WHAT(0.54),GOOD,False
video_30_66_signer_GOOD_1,NS_SALLY LOOK GOOD YES WHAT PT_DEM3 GREAT PT_PRO1PL,NS_SALLY(0.70) LOOK(0.66) GOOD(0.61) YES(0.59) WHAT(0.59) PT_DEM3(0.52) GREAT(0.50) PT_PRO1PL(0.47),GOOD,False
video_30_109_signer_GOOD_1,NS_SALLY LOOK WHAT GOOD YES PT_PRO1 PT_DEM3 KNOW,NS_SALLY(0.79) LOOK(0.67) WHAT(0.63) GOOD(0.57) YES(0.51) PT_PRO1(0.47) PT_DEM3(0.46) KNOW(0.46),GOOD,False
video_30_119_signer_GOOD_1,NS_SALLY LOOK PT_PRO1PL WHAT GOOD YES READY,NS_SALLY(0.70) LOOK(0.63) PT_PRO1PL(0.56) WHAT(0.56) GOOD(0.56) YES(0.54) READY(0.49),GOOD,False
video_30_222_signer_GOOD_1,NS_SALLY HELLO BYE LOOK,NS_SALLY(0.82) HELLO(0.78) BYE(0.76) LOOK(0.48),GOOD,False
video_31_85_signer_GOOD_1,LOOK NS_SALLY WHAT GOOD,LOOK(0.89) NS_SALLY(0.70) WHAT(0.48) GOOD(0.47),GOOD,False
video_32_17_signer_GOOD_1,LOOK YES NS_SALLY GREAT PT_PRO1PL PT_DEM3 GO WHAT GOOD,LOOK(0.69) YES(0.68) NS_SALLY(0.59) GREAT(0.58) PT_PRO1PL(0.57) PT_DEM3(0.56) GO(0.51) WHAT(0.48) GOOD(0.48),GOOD,False
video_32_160_signer_GOOD_1,YES GOOD LOOK PT_DEM3 WHAT GREAT READY PT_PRO1PL,YES(0.78) GOOD(0.68) LOOK(0.61) PT_DEM3(0.59) WHAT(0.56) GREAT(0.49) READY(0.49) PT_PRO1PL(0.49),GOOD,False
video_16_132_signer_ONE_1,YES READY GOOD FINISH PT_PRO1PL WHAT GO GREAT PT_DEM3 NOW LOOK,YES(0.66) READY(0.64) GOOD(0.63) FINISH(0.59) PT_PRO1PL(0.58) WHAT(0.55) GO(0.51) GREAT(0.50) PT_DEM3(0.50) NOW(0.49) LOOK(0.46),ONE,False
video_16_157_signer_ONE_1,LOOK PT_PRO1PL GO READY FINISH NOW,LOOK(0.59) PT_PRO1PL(0.55) GO(0.49) READY(0.48) FINISH(0.48) NOW(0.45),ONE,False
video_18_7_signer_ONE_1,YES GREAT LOOK PT_DEM3 PT_PRO1PL WATCH NS_SALLY GO WHAT,YES(0.73) GREAT(0.61) LOOK(0.59) PT_DEM3(0.58) PT_PRO1PL(0.56) WATCH(0.51) NS_SALLY(0.48) GO(0.47) WHAT(0.45),ONE,False
video_20_48_signer_ONE_1,YES LOOK NS_SALLY GREAT PT_DEM3 WATCH WHAT GOOD PT_PRO1PL,YES(0.83) LOOK(0.77) NS_SALLY(0.75) GREAT(0.74) PT_DEM3(0.70) WATCH(0.61) WHAT(0.52) GOOD(0.47) PT_PRO1PL(0.46),ONE,False
video_21_94_signer_ONE_1,YES GREAT LOOK PT_DEM3 NS_SALLY WHAT,YES(0.77) GREAT(0.76) LOOK(0.74) PT_DEM3(0.73) NS_SALLY(0.70) WHAT(0.45),ONE,False
video_21_96_signer_ONE_1,GOOD YES PT_DEM3 WHAT LOOK,GOOD(0.77) YES(0.67) PT_DEM3(0.65) WHAT(0.60) LOOK(0.56),ONE,False
video_24_38_signer_ONE_1,WHAT LOOK FINISH PT_PRO1PL KNOW NS_SALLY GOOD YES PT_DEM3 GREAT READY,WHAT(0.54) LOOK(0.54) FINISH(0.53) PT_PRO1PL(0.52) KNOW(0.51) NS_SALLY(0.51) GOOD(0.51) YES(0.51) PT_DEM3(0.50) GREAT(0.48) READY(0.46),ONE,False
video_24_89_signer_ONE_1,GOOD YES WHAT FINISH READY KNOW PT_PRO2 PT_PRO1 TIME GO RIGHT,GOOD(0.68) YES(0.68) WHAT(0.58) FINISH(0.56) READY(0.54) KNOW(0.54) PT_PRO2(0.51) PT_PRO1(0.50) TIME(0.49) GO(0.48) RIGHT(0.48),ONE,False
video_24_142_signer_ONE_1,READY NOW FINISH GOOD YES WHAT PT_PRO1PL MAKE GO PT_PRO1 NEED PT_PRO2 KNOW ONE PT_DEM3 TIME CAN,READY(0.67) NOW(0.67) FINISH(0.63) GOOD(0.62) YES(0.60) WHAT(0.58) PT_PRO1PL(0.57) MAKE(0.56) GO(0.56) PT_PRO1(0.56) NEED(0.53) PT_PRO2(0.52) KNOW(0.51) ONE(0.50) PT_DEM3(0.49) TIME(0.49) CAN(0.47),ONE,False
video_29_57_signer_ONE_1,NS_SALLY LOOK GOOD WHAT PT_DEM3 ONE KNOW,NS_SALLY(0.84) LOOK(0.66) GOOD(0.66) WHAT(0.64) PT_DEM3(0.61) ONE(0.49) KNOW(0.46),ONE,False
video_29_193_signer_ONE_1,FINISH READY YES PT_PRO1PL GOOD WHAT NOW WATCH GO KNOW PT_DEM3,FINISH(0.61) READY(0.59) YES(0.58) PT_PRO1PL(0.57) GOOD(0.56) WHAT(0.53) NOW(0.52) WATCH(0.48) GO(0.48) KNOW(0.47) PT_DEM3(0.47),ONE,False
video_33_95_signer_ONE_1,LOOK PT_DEM3 ONE WHAT GOOD YES NS_SALLY KNOW PT_PRO1 GREAT,LOOK(0.74) PT_DEM3(0.67) ONE(0.63) WHAT(0.62) GOOD(0.61) YES(0.60) NS_SALLY(0.58) KNOW(0.49) PT_PRO1(0.47) GREAT(0.47),ONE,False
video_33_155_signer_ONE_1,LOOK PT_DEM3 YES NS_SALLY GREAT WHAT GOOD,LOOK(0.72) PT_DEM3(0.66) YES(0.61) NS_SALLY(0.60) GREAT(0.58) WHAT(0.53) GOOD(0.48),ONE,False
video_36_198_signer_ONE_1,NS_SALLY LOOK WHAT KNOW ONE GOOD PT_PRO1,NS_SALLY(0.69) LOOK(0.68) WHAT(0.56) KNOW(0.50) ONE(0.50) GOOD(0.50) PT_PRO1(0.48),ONE,False
video_37_45_signer_ONE_1,LOOK NS_SALLY PT_PRO1PL ONE GREAT PT_DEM3,LOOK(0.84) NS_SALLY(0.68) PT_PRO1PL(0.56) ONE(0.50) GREAT(0.49) PT_DEM3(0.46),ONE,False
video_37_73_signer_ONE_1,YES LOOK GREAT PT_DEM3 GOOD WHAT,YES(0.75) LOOK(0.68) GREAT(0.62) PT_DEM3(0.60) GOOD(0.51) WHAT(0.46),ONE,False
video_38_109_signer_ONE_1,FINISH PT_PRO1PL GO TIME WATCH NOW READY YES PT_PRO1 GOOD KNOW GREAT PT_PRO2 LEARN THINK PT_DEM3 CAN,FINISH(0.68) PT_PRO1PL(0.67) GO(0.67) TIME(0.67) WATCH(0.63) NOW(0.61) READY(0.57) YES(0.55) PT_PRO1(0.55) GOOD(0.54) KNOW(0.54) GREAT(0.48) PT_PRO2(0.47) LEARN(0.46) THINK(0.46) PT_DEM3(0.45) CAN(0.45),ONE,False
video_39_124_signer_ONE_1,LOOK NS_SALLY GOOD PT_DEM3 WHAT ONE PT_PRO1PL,LOOK(0.71) NS_SALLY(0.67) GOOD(0.62) PT_DEM3(0.57) WHAT(0.51) ONE(0.48) PT_PRO1PL(0.47),ONE,False
video_41_147_signer_ONE_1,NS_SALLY LOOK YES PT_DEM3 GREAT GOOD WHAT PT_PRO1PL,NS_SALLY(0.78) LOOK(0.75) YES(0.69) PT_DEM3(0.66) GREAT(0.65) GOOD(0.63) WHAT(0.60) PT_PRO1PL(0.51),ONE,False
video_42_25_signer_ONE_1,YES LOOK GREAT NS_SALLY PT_DEM3 PT_PRO1PL WATCH WHAT,YES(0.74) LOOK(0.68) GREAT(0.62) NS_SALLY(0.59) PT_DEM3(0.55) PT_PRO1PL(0.51) WATCH(0.49) WHAT(0.46),ONE,False
video_42_135_signer_ONE_1,YES WHAT GOOD LOOK PT_DEM3 PT_PRO1PL GREAT GO READY,YES(0.66) WHAT(0.59) GOOD(0.57) LOOK(0.57) PT_DEM3(0.54) PT_PRO1PL(0.53) GREAT(0.49) GO(0.48) READY(0.47),ONE,False
video_52_32_signer_ONE_1,NS_SALLY LOOK YES WATCH PT_PRO1PL GREAT BYE,NS_SALLY(0.71) LOOK(0.68) YES(0.68) WATCH(0.63) PT_PRO1PL(0.57) GREAT(0.55) BYE(0.46),ONE,False
video_52_69_signer_ONE_1,LOOK,LOOK(0.93),ONE,False
video_59_120_signer_ONE_1,KNOW MAKE FINISH PT_PRO1 LOOK BUTTER GOOD ONE WHAT GO,KNOW(0.63) MAKE(0.58) FINISH(0.55) PT_PRO1(0.55) LOOK(0.54) BUTTER(0.53) GOOD(0.53) ONE(0.48) WHAT(0.48) GO(0.47),ONE,False
video_62_175_signer_ONE_1,YES NS_SALLY NEXT PT_DEM3 GOOD LOOK WHAT GREAT READY PT_PRO1PL WATCH RIGHT,YES(0.72) NS_SALLY(0.68) NEXT(0.67) PT_DEM3(0.67) GOOD(0.65) LOOK(0.65) WHAT(0.62) GREAT(0.61) READY(0.52) PT_PRO1PL(0.48) WATCH(0.48) RIGHT(0.46),ONE,False
video_64_98_signer_ONE_1,PT_PRO1PL WATCH YES FINISH GREAT READY LOOK GO GOOD NOW OKAY PT_DEM3,PT_PRO1PL(0.78) WATCH(0.75) YES(0.75) FINISH(0.69) GREAT(0.66) READY(0.65) LOOK(0.64) GO(0.60) GOOD(0.55) NOW(0.51) OKAY(0.47) PT_DEM3(0.46),ONE,False
video_65_180_signer_ONE_1,BYE HELLO NS_SALLY LOOK OKAY,BYE(0.87) HELLO(0.72) NS_SALLY(0.61) LOOK(0.55) OKAY(0.46),ONE,False
video_65_181_signer_ONE_1,YES LOOK PT_DEM3 GREAT NS_POSSUM GOOD RIGHT,YES(0.80) LOOK(0.57) PT_DEM3(0.57) GREAT(0.56) NS_POSSUM(0.51) GOOD(0.49) RIGHT(0.48),ONE,False
video_66_140_signer_ONE_1,KNOW YES PT_PRO3 NS_POSSUM THINK PT_DEM3 PT_PRO1 PT_PRO2 CAN WHAT GO GREAT GOOD,KNOW(0.75) YES(0.72) PT_PRO3(0.63) NS_POSSUM(0.60) THINK(0.58) PT_DEM3(0.55) PT_PRO1(0.55) PT_PRO2(0.53) CAN(0.51) WHAT(0.51) GO(0.49) GREAT(0.48) GOOD(0.45),ONE,False
video_67_165_signer_ONE_1,YES PT_DEM3 WHAT LOOK NS_SALLY GOOD GREAT ONE READY,YES(0.76) PT_DEM3(0.73) WHAT(0.71) LOOK(0.70) NS_SALLY(0.64) GOOD(0.64) GREAT(0.62) ONE(0.58) READY(0.52),ONE,False
video_74_187_signer_ONE_1,NS_SALLY YES WHAT PT_DEM3 LOOK GREAT GOOD PT_PRO1PL PT_PRO1 READY ONE,NS_SALLY(0.73) YES(0.73) WHAT(0.69) PT_DEM3(0.60) LOOK(0.58) GREAT(0.58) GOOD(0.56) PT_PRO1PL(0.48) PT_PRO1(0.46) READY(0.46) ONE(0.45),ONE,False
video_75_135_signer_ONE_1,YES LOOK PT_DEM3 GOOD WHAT GREAT,YES(0.77) LOOK(0.68) PT_DEM3(0.64) GOOD(0.61) WHAT(0.61) GREAT(0.53),ONE,False
video_75_183_signer_ONE_1,KNOW YES NS_POSSUM PT_DEM3 THINK FUN PT_PRO3 IDEA PT_PRO1 CAN PT_PRO2 GREAT WHAT RIGHT LOOK,KNOW(0.81) YES(0.79) NS_POSSUM(0.74) PT_DEM3(0.71) THINK(0.67) FUN(0.66) PT_PRO3(0.65) IDEA(0.62) PT_PRO1(0.60) CAN(0.60) PT_PRO2(0.58) GREAT(0.55) WHAT(0.54) RIGHT(0.51) LOOK(0.46),ONE,False
video_77_31_signer_ONE_1,PT_DEM3 GOOD YES WHAT LOOK GREAT NS_SALLY READY ONE,PT_DEM3(0.70) GOOD(0.67) YES(0.66) WHAT(0.64) LOOK(0.63) GREAT(0.56) NS_SALLY(0.55) READY(0.51) ONE(0.50),ONE,False
video_77_177_signer_ONE_1,YES PT_DEM3 LOOK GREAT GOOD RIGHT WHAT,YES(0.90) PT_DEM3(0.73) LOOK(0.71) GREAT(0.65) GOOD(0.62) RIGHT(0.51) WHAT(0.49),ONE,False
video_78_173_signer_ONE_1,YES GOOD PT_DEM3 WHAT KNOW LOOK READY PT_PRO1PL GREAT,YES(0.73) GOOD(0.61) PT_DEM3(0.59) WHAT(0.56) KNOW(0.55) LOOK(0.53) READY(0.50) PT_PRO1PL(0.48) GREAT(0.47),ONE,False
video_80_54_signer_ONE_1,YES PT_DEM3 GREAT LOOK KNOW WHAT NS_POSSUM RIGHT,YES(0.77) PT_DEM3(0.67) GREAT(0.64) LOOK(0.63) KNOW(0.51) WHAT(0.49) NS_POSSUM(0.49) RIGHT(0.46),ONE,False
video_80_93_signer_ONE_1,LOOK NS_SALLY PT_DEM3 GOOD KNOW WHAT ONE YES PT_PRO1,LOOK(0.75) NS_SALLY(0.69) PT_DEM3(0.67) GOOD(0.60) KNOW(0.59) WHAT(0.59) ONE(0.54) YES(0.51) PT_PRO1(0.48),ONE,False
video_83_28_signer_ONE_1,READY FINISH NS_SALLY GOOD YES WHAT PT_PRO1PL NEXT PT_DEM3 NOW,READY(0.71) FINISH(0.68) NS_SALLY(0.66) GOOD(0.64) YES(0.62) WHAT(0.62) PT_PRO1PL(0.61) NEXT(0.59) PT_DEM3(0.51) NOW(0.46),ONE,False
video_83_45_signer_ONE_1,BYE EVERYONE NS_POSSUM LOOK HELLO,BYE(0.92) EVERYONE(0.77) NS_POSSUM(0.59) LOOK(0.57) HELLO(0.57),ONE,False
video_83_88_signer_ONE_1,KNOW YES PT_DEM3 LOOK GOOD PT_PRO1 WHAT,KNOW(0.71) YES(0.58) PT_DEM3(0.56) LOOK(0.49) GOOD(0.49) PT_PRO1(0.48) WHAT(0.47),ONE,False
video_83_96_signer_ONE_1,YES LOOK PT_DEM3 GOOD WHAT GREAT KNOW NS_POSSUM RIGHT,YES(0.71) LOOK(0.60) PT_DEM3(0.57) GOOD(0.56) WHAT(0.53) GREAT(0.52) KNOW(0.46) NS_POSSUM(0.46) RIGHT(0.45),ONE,False
video_83_126_signer_ONE_1,NS_SALLY WHAT GOOD YES PT_PRO1 PT_DEM3 ONE READY FINISH KNOW LOOK GREAT,NS_SALLY(0.76) WHAT(0.72) GOOD(0.62) YES(0.58) PT_PRO1(0.58) PT_DEM3(0.58) ONE(0.57) READY(0.52) FINISH(0.49) KNOW(0.49) LOOK(0.48) GREAT(0.45),ONE,False
video_83_172_signer_ONE_1,LOOK NS_SALLY THREE GOOD ONE PT_DEM3 MAGNIFY-GLASS KNOW,LOOK(0.78) NS_SALLY(0.75) THREE(0.63) GOOD(0.63) ONE(0.60) PT_DEM3(0.57) MAGNIFY-GLASS(0.51) KNOW(0.47),ONE,False
video_86_162_signer_ONE_1,LOOK NS_SALLY GOOD WHAT PT_DEM3 GREAT,LOOK(0.86) NS_SALLY(0.81) GOOD(0.58) WHAT(0.57) PT_DEM3(0.50) GREAT(0.46),ONE,False
video_87_34_signer_ONE_1,YES KNOW GREAT PT_DEM3 PT_PRO1PL LOOK GOOD FINISH PT_PRO1 WHAT GO WATCH,YES(0.67) KNOW(0.62) GREAT(0.57) PT_DEM3(0.55) PT_PRO1PL(0.51) LOOK(0.50) GOOD(0.48) FINISH(0.48) PT_PRO1(0.48) WHAT(0.47) GO(0.47) WATCH(0.46),ONE,False
video_87_85_signer_ONE_1,YES GOOD PT_PRO1PL WATCH WHAT READY GREAT LOOK FINISH KNOW GO,YES(0.65) GOOD(0.59) PT_PRO1PL(0.54) WATCH(0.52) WHAT(0.52) READY(0.50) GREAT(0.49) LOOK(0.48) FINISH(0.47) KNOW(0.47) GO(0.46),ONE,False
video_87_159_signer_ONE_1,TIME KNOW FINISH YES GO GOOD READY PT_PRO1 PT_PRO2 NOW PT_PRO1PL THINK WHAT PT_PRO3 MAKE CAN PT_DEM3,TIME(0.73) KNOW(0.64) FINISH(0.62) YES(0.61) GO(0.57) GOOD(0.57) READY(0.56) PT_PRO1(0.56) PT_PRO2(0.55) NOW(0.54) PT_PRO1PL(0.53) THINK(0.52) WHAT(0.51) PT_PRO3(0.50) MAKE(0.47) CAN(0.46) PT_DEM3(0.46),ONE,False
video_87_168_signer_ONE_1,BYE LOOK YES GREAT GO NS_SALLY PT_PRO1PL,BYE(0.63) LOOK(0.58) YES(0.56) GREAT(0.55) GO(0.50) NS_SALLY(0.50) PT_PRO1PL(0.48),ONE,False
video_87_169_signer_ONE_1,KNOW YES GO PT_PRO1PL LOOK PT_PRO1,KNOW(0.63) YES(0.62) GO(0.48) PT_PRO1PL(0.47) LOOK(0.46) PT_PRO1(0.45),ONE,False
video_89_26_signer_ONE_1,LOOK BYE,LOOK(0.97) BYE(0.57),ONE,False
video_89_63_signer_ONE_1,GO FINISH TIME PT_PRO1PL GOOD READY PT_PRO2 KNOW PT_PRO1 NOW YES NS_POSSUM,GO(0.67) FINISH(0.67) TIME(0.66) PT_PRO1PL(0.63) GOOD(0.54) READY(0.54) PT_PRO2(0.54) KNOW(0.54) PT_PRO1(0.53) NOW(0.53) YES(0.52) NS_POSSUM(0.46),ONE,False
