;Video_Name;Video_Clip_Name;Subtitle;Split;Signer_ID
472;Video_5;video_5_0;hello .;train;1
473;Video_5;video_5_1;look .;train;1
474;Video_5;video_5_2;look .;train;1
475;Video_5;video_5_3;i am sally .;train;1
476;Video_5;video_5_4;i am possum .;train;2
477;Video_5;video_5_5;hello .;train;1
478;Video_5;video_5_6;hello .;train;2
479;Video_5;video_5_7;hello everyone .;train;1
480;Video_5;video_5_8;look at all this rain .;train;1
481;Video_5;video_5_9;i do not want to get wet .;test;1
482;Video_5;video_5_10;i need my wet weather things .;train;1
483;Video_5;video_5_11;i have got my umbrella and i have my gumboots .;train;1
484;Video_5;video_5_12;i should put them on .;train;1
485;Video_5;video_5_13;it is raining a lot .;train;1
486;Video_5;video_5_14;i wonder how possum is going .;test;1
487;Video_5;video_5_15;i wonder if he has wet or dry .;train;1
488;Video_5;video_5_16;let us go have a look .;train;1
489;Video_5;video_5_17;hello sally .;train;2
490;Video_5;video_5_18;possum you are going to get wet .;train;1
491;Video_5;video_5_19;i have got my leaves here they are going to keep me nice and dry .;train;2
492;Video_5;video_5_20;do you have a leaf sally .;train;2
493;Video_5;video_5_21;i do i have my umbrella .;train;2
494;Video_5;video_5_22;i am not going to get wet see i am nice and dry .;train;1
495;Video_5;video_5_23;but you will get wet possum .;train;1
496;Video_5;video_5_24;no i have my leaves .;train;2
497;Video_5;video_5_25;they are going to keep me nice and dry .;train;2
498;Video_5;video_5_26;no possum you will get wet .;train;1
499;Video_5;video_5_27;no i will stay nice and dry .;train;2
500;Video_5;video_5_28;watch out .;train;1
501;Video_5;video_5_30;sally i am all wet .;train;2
502;Video_5;video_5_31;possum you poor thing but look this rain is getting heavier and heavier .;train;1
503;Video_5;video_5_32;the whole garden is getting wet .;train;1
504;Video_5;video_5_33;that is right sally .;train;2
505;Video_5;video_5_34;the plants in the garden are getting very wet they will be so happy .;train;2
506;Video_5;video_5_35;yes they will and hopefully if we get enough rain we will be able to get some puddles in the backyard .;train;1
507;Video_5;video_5_36;because i love wearing my gumboots and splashing in puddles and kicking the water around .;train;1
508;Video_5;video_5_37;possum you are wet through .;train;1
509;Video_5;video_5_38;we need to go inside and dry you off .;train;1
510;Video_5;video_5_39;i will get a towel and dry you let us go .;train;1
511;Video_5;video_5_40;possum .;train;1
512;Video_5;video_5_41;i have an idea .;train;1
513;Video_5;video_5_42;what is it .;test;2
514;Video_5;video_5_43;why do not we pretend that there are puddles all over the place .;train;1
515;Video_5;video_5_44;we can jump and splash and kick around and have fun .;train;1
516;Video_5;video_5_45;would you like to do that .;train;2
517;Video_5;video_5_46;yeah copy us kids come on .;train;1
518;Video_5;video_5_47;that is better i am all dry now .;test;2
519;Video_5;video_5_48;it was quite heavy outside with the rain we have come inside now and it is dry .;train;1
520;Video_5;video_5_49;are you wet or dry possum .;train;1
521;Video_5;video_5_50;sally i am dry but the towel it is all wet .;train;2
522;Video_5;video_5_51;well the towel is wet because before you were wet possum .;train;1
523;Video_5;video_5_52;i used the towel to dry you and it soaked up all the water from your fur and that is why the towel is now wet .;train;1
524;Video_5;video_5_53;it soaked up all the water from your fur and that is why the towel is now wet .;train;1
525;Video_5;video_5_54;it is almost like a sponge .;train;1
526;Video_5;video_5_55;sally what is a sponge .;train;2
527;Video_5;video_5_56;i will show you possum .;test;1
528;Video_5;video_5_57;this is a sponge .;train;1
529;Video_5;video_5_58;you see it is soft and there is lots of holes in it .;train;1
530;Video_5;video_5_59;can you see that .;train;1
531;Video_5;video_5_60;water can be soaked up into the sponge and it is good for cleaning up spills .;train;1
532;Video_5;video_5_61;would you like to try it .;test;1
533;Video_5;video_5_62;yes please .;train;2
534;Video_5;video_5_63;well just go get a jug of water and a bowl possum .;train;1
535;Video_5;video_5_64;i will pour some water onto the plate .;train;1
536;Video_5;video_5_65;now use the sponge and see what happens to the water .;train;1
537;Video_5;video_5_66;it is gone the plate is dry the water has gone it is disappeared .;train;1
538;Video_5;video_5_67;squeeze the sponge over the bowl see what happens .;train;1
539;Video_5;video_5_68;the water has gone and there it is .;train;1
540;Video_5;video_5_69;does not that look great all that water coming out .;train;1
541;Video_5;video_5_70;hey possum look outside the window .;train;1
542;Video_5;video_5_71;it is still raining .;train;1
543;Video_5;video_5_72;it is so wet outside .;train;1
544;Video_5;video_5_73;i do not think we can go outside and play yet .;train;1
545;Video_5;video_5_74;no but sally all the plants in the garden will be wet .;train;2
546;Video_5;video_5_75;that means they are going to be happy and if they are happy i am happy .;train;2
547;Video_5;video_5_76;yes me too .;train;1
548;Video_5;video_5_77;if the garden is happy that makes me feel happy .;train;1
549;Video_5;video_5_78;i wonder what other children do to make their gardens happy .;train;1
550;Video_5;video_5_79;i do not know .;train;1
551;Video_5;video_5_80;why do not we watch .;train;1
552;Video_5;video_5_81;yeah let us watch .;train;2
553;Video_5;video_5_83;i love working in the garden growing plants .;train;3
554;Video_5;video_5_85;that looked like so much fun .;train;2
555;Video_5;video_5_86;it really did .;train;1
556;Video_5;video_5_87;all those children were having a wonderful time and laughing and playing .;train;1
557;Video_5;video_5_88;why do not we grow some little plants in the kitchen .;train;1
558;Video_5;video_5_89;inside the house sally .;train;2
559;Video_5;video_5_90;yes we can do that .;test;1
560;Video_5;video_5_91;just recently i grew some little plants and they have grown really well so now i would like to grow some more .;train;1
561;Video_5;video_5_92;would you like to help .;train;1
562;Video_5;video_5_93;yes please .;train;2
563;Video_5;video_5_95;i have got some instructions that explain how we can grow our mustard seeds .;train;1
564;Video_5;video_5_96;this just explains what we need to do .;train;1
565;Video_5;video_5_97;the instructions say we need to get a few things first .;train;1
566;Video_5;video_5_98;can you please get an egg carton and some scissors possum from the second drawer .;train;1
567;Video_5;video_5_99;i will go and get some cotton wool and the seeds okay .;train;1
568;Video_5;video_5_100;all right .;train;1
569;Video_5;video_5_101;okay now what we need to do is cut the egg carton down the middle .;train;1
570;Video_5;video_5_102;can you do that please .;test;1
571;Video_5;video_5_103;like this sally .;dev;1
572;Video_5;video_5_104;good great job possum .;train;1
573;Video_5;video_5_105;now now we need to get the cotton wool and if you can put it inside each of the little holes .;train;1
574;Video_5;video_5_107;see it is all dry .;dev;1
575;Video_5;video_5_108;but we need to wet it .;train;1
576;Video_5;video_5_109;we can use water or milk .;train;1
577;Video_5;video_5_110;you are funny sally .;train;2
578;Video_5;video_5_112;plants do not like milk they need water .;train;2
579;Video_5;video_5_113;that is right .;train;1
580;Video_5;video_5_114;plants do not like milk at all .;train;1
581;Video_5;video_5_115;so can you please pour a little bit of water onto the cotton wool not too much .;train;1
582;Video_5;video_5_117;that is great .;train;1
583;Video_5;video_5_118;now we just need to add our mustard seeds .;train;1
584;Video_5;video_5_119;can you sprinkle them over the top please .;train;1
585;Video_5;video_5_121;that should be enough .;train;1
586;Video_5;video_5_122;that looks great .;train;1
587;Video_5;video_5_123;now we just have to sit and watch them grow .;train;1
588;Video_5;video_5_124;it will take a few daysi grew some the other day .;train;1
589;Video_5;video_5_125;i can show you .;train;1
590;Video_5;video_5_126;yes please .;dev;2
591;Video_5;video_5_127;for me .;dev;2
592;Video_5;video_5_128;yes possum .;train;1
593;Video_5;video_5_129;these are ones i grew the other day but i thought i would add a face and some antennae on there to make it look like a caterpillar .;train;1
594;Video_5;video_5_130;it looks great does not it .;test;1
595;Video_5;video_5_131;there are other ways that you can grow seeds too .;train;1
596;Video_5;video_5_132;these are great for putting into a salad and eating .;train;1
597;Video_5;video_5_133;tastes delicious .;train;1
598;Video_5;video_5_134;possum look outside the window .;train;1
599;Video_5;video_5_135;the rain has finally stopped .;train;1
600;Video_5;video_5_136;why do not we go outside and have a look at the garden .;train;1
601;Video_5;video_5_137;well our time is up .;test;1
602;Video_5;video_5_138;thanks for watching .;train;2
603;Video_5;video_5_139;see you next time .;train;1
604;Video_5;video_5_140;bye bye .;train;1
605;Video_6;video_6_0;hello .;train;1
606;Video_6;video_6_1;look .;train;1
607;Video_6;video_6_2;look .;train;1
608;Video_6;video_6_3;i am sally .;train;1
609;Video_6;video_6_4;i am possum .;train;2
610;Video_6;video_6_5;hello .;train;1
611;Video_6;video_6_6;hello everyone .;train;1
612;Video_6;video_6_7;you can see all my pencils on the table .;train;1
613;Video_6;video_6_8;i am sharpening them so they are nice and sharp .;train;1
614;Video_6;video_6_9;possum should be here soon .;train;1
615;Video_6;video_6_10;i know he would love to help .;train;1
616;Video_6;video_6_11;here he is .;train;1
617;Video_6;video_6_12;hello .;train;2
618;Video_6;video_6_13;come and have a seat .;dev;1
619;Video_6;video_6_14;what are we doing .;train;2
620;Video_6;video_6_15;well possum my pencils are blunt so i would like to make them nice and sharp .;train;1
621;Video_6;video_6_16;do you want to help .;train;1
622;Video_6;video_6_18;sally is this one sharp .;train;2
623;Video_6;video_6_19;no possum that is blunt .;train;1
624;Video_6;video_6_20;see i will show you how to make it sharp .;train;1
625;Video_6;video_6_21;see sharp .;train;1
626;Video_6;video_6_22;see it is sharp .;train;1
627;Video_6;video_6_23;yeah .;train;2
628;Video_6;video_6_24;feel free to do some more .;train;1
629;Video_6;video_6_25;possum i thought you would love to help sharpen the pencils but you seem a bit distracted what is going on .;train;1
630;Video_6;video_6_26;it would be fun but i was just wondering would you have something that i could mend a door with .;train;2
631;Video_6;video_6_27;possum is there something wrong with the door in your tree house .;train;1
632;Video_6;video_6_28;have you been swinging on it again .;train;1
633;Video_6;video_6_29;now is it broken .;train;1
634;Video_6;video_6_30;yes sally i am so sorry .;train;2
635;Video_6;video_6_31;i just love swinging on my door it is so much fun .;train;2
636;Video_6;video_6_32;i am sorry .;train;2
637;Video_6;video_6_33;it does not matter possum because amanda will be here soon .;train;1
638;Video_6;video_6_34;i have asked her to come and have a look at the drawer .;train;1
639;Video_6;video_6_35;perhaps she can have a look at your tree house door too .;train;1
640;Video_6;video_6_36;here she is now .;train;1
641;Video_6;video_6_37;hello amanda .;test;2
642;Video_6;video_6_38;hello .;train;8
643;Video_6;video_6_39;see this one is the problem one .;train;1
644;Video_6;video_6_40;yes it is sticking on the bottom .;train;8
645;Video_6;video_6_41;i will need to plane it and that will make it a lot easier to open and close .;train;8
646;Video_6;video_6_42;amanda what is a plane .;train;2
647;Video_6;video_6_43;a plane is a tool with a sharp blade and you use it to smooth the rough wood .;train;8
648;Video_6;video_6_44;great .;train;8
649;Video_6;video_6_45;so i can fix your drawer sally .;train;8
